title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Public record of Perry Belmont	Belmont, Perry, 1850-1947. United States. Congress. House. Committee on Foreign Affairs.	Printed for private circulation by [J. B. Lyon]	1898		yale	YALE	https://catalog.hathitrust.org/Record/9834139	Full View
Trees and shrubs for noise abatement	Cook, David I. Van Haverbeke, David F., 1928- United States. Forest Service.	University of Nebraska, College of Agriculture, Agricultural Experiment Station,	1971		google	UMN	https://catalog.hathitrust.org/Record/9848595	Limited View
Ground-water pollution from natural gas and oil production in New York	Crain, Leslie J. New York (State). Dept. of Health. Geological Survey (U.S.)	State of New York, Conservation Dept., Water Resources Commission,	1969		google	COO	https://catalog.hathitrust.org/Record/9880580	Limited View
The feasibility of subirrigation on claypan soils in the Midwest	Mostaghimi, Saied. Boast, Charles W. Lembke, Walter D. United States. Office of Water Policy. United States. Dept. of the Interior. University of Illinois at Urbana-Champaign. Water Resources Center. University of Illinois at Urbana-Champaign. Dept. of Agronomy. University of Illinois at Urbana-Champaign. Agricultural Engineering Dept.	University of Illinois at Urbana-Champaign, Water Resources Center,	1984		google	MIU	https://catalog.hathitrust.org/Record/9920926	Limited View
Resource analysis	Lounsbury, Margaret. Berry, R. Stephen. Hebenstreit, Sandra. United States. Dept. of the Interior. University of Illinois at Urbana-Champaign. Water Resources Center. University of Chicago. Committee on Public Policy Studies. Resource Analysis Group.	University of Illinois, Water Resources Center,	1978		google	UIUC	https://catalog.hathitrust.org/Record/9920936	Limited View
Competency-based testing for occupational students	American Association for Vocational Instructional Materials. National Center for Research in Vocational Education (U.S.)	American Association for Vocational Instructional Materials,	1988		google	UIUC	https://catalog.hathitrust.org/Record/10009422	Limited View
Moore's federal practice	Moore, James William, 1905-1994. Cipes, Robert M. United States. Supreme Court.	M. Bender,	1948		google	NRLF	https://catalog.hathitrust.org/Record/10068632	Limited View
Kodiak Alaska tanner crab (Chionoecetes bairdi) research	Donaldson, William E. Alaska. Dept. of Fish and Game. United States. National Marine Fisheries Service.	Alaska Dept. of Fish and Game,	1977		google	UMN	https://catalog.hathitrust.org/Record/10157354	Limited View
National list of plant species that occur in wetlands	Resource Management Group. National Wetlands Inventory (U.S.) U.S. Fish and Wildlife Service. Region 3.	The Group,	1992		google	UMN	https://catalog.hathitrust.org/Record/10157400	Limited View
Proposed research/management plan for Crystal River manatees	Packard, Jane M. Florida Cooperative Fish and Wildlife Research Unit. United States. Marine Mammal Commission. U.S. Fish and Wildlife Service.	Florida Cooperative Fish and Wildlife Research  Unit, University of Florida,	1983		google	UMN	https://catalog.hathitrust.org/Record/10157786	Limited View
A study of factors influencing the choice of enlistment options	Kubala, Albert L., 1926- Christensen, Harold E., 1930- joint author. George Washington University. Human Resources Research Office. Division No. 5 (Air Defense) United States. Dept. of the Army. Office, Chief of Research and Development.	George Washington University, Human Resources Research Office,	1969		google	UIUC	https://catalog.hathitrust.org/Record/10360585	Limited View
Joint final environmental impact statement for a 230 kv transmission line from Benton County to Milaca substation	United States. Rural Electrification Administration. Minnesota. Power Plant Siting Program.	The Board,	1979		google	UMN	https://catalog.hathitrust.org/Record/10364205	Limited View
Interagency guidelines for big game range investigations in Idaho	United States. Forest Service United States. Bureau of Land Management. Idaho. Fish and Game Dept.	Idaho Fish and Game Dept. ; Bureau of Land Management : Forest Service,	1974		google	UMN	https://catalog.hathitrust.org/Record/10367586	Limited View
Dachau	Howes, Alfred L. United States. Army. Army, 7th.	s.n.,	1945		google	UIUC	https://catalog.hathitrust.org/Record/10405826	Limited View
Utah statehood	Tribune Print (Salt Lake City, Utah) Book producer. United States. Utah Commission.	Tribune print,	1887		ia	INRLF	https://catalog.hathitrust.org/Record/10429319	Limited View
Federal regulation of the domestic air transport industry	United Research, inc. United States. Dept. of Commerce.		1959		google	UIUC	https://catalog.hathitrust.org/Record/10439646	Limited View
The National bank act as amended and other laws relating to national banks	United States. United States. Office of the Comptroller of the Currency.	U.S. Govt. print. off.,	1930		google	UIUC	https://catalog.hathitrust.org/Record/10448414	Limited View
Choosing tires for better gas mileage	Eldridge, Charles United States. Energy Research and Development Administration. McDonnell Douglas Corporation. Wisconsin Energy Extension Service. University of Wisconsin--Extension. Cooperative Extension Programs.	University of Wisconsin--Extension,	1978		google	WU	https://catalog.hathitrust.org/Record/10519246	Limited View
Safeguarding American plant resources	United States. Animal and Plant Health Inspection Service. National Plant Board.	National Plant Board?]	1999		google	WU	https://catalog.hathitrust.org/Record/10520871	Limited View
Français, Ewe, Douala, Soussou	Peace Corps (U.S.)	n.p.],	1965		google	INU	https://catalog.hathitrust.org/Record/10553595	Limited View
Appeal from the United States District Court for the Western District of Oklahoma	Silkwood, Bill, United States. Court of Appeals (10th Circuit)	United States Court of Appeals for the Tenth Circuit,	1980		google	INU	https://catalog.hathitrust.org/Record/10557339	Limited View
1977 New Hampshire outdoor recreation plan	New Hampshire. Dept. of Resources and Economic Development. New Hampshire. Office of Comprehensive Planning. United States. Bureau of Outdoor Recreation.	The Dept.,	1977		google	INU	https://catalog.hathitrust.org/Record/10564189	Limited View
Depression and suicide	National Institute of Mental Health (U.S.)	s.n.,	1966		google	INU	https://catalog.hathitrust.org/Record/10575086	Limited View
Abstract of report on the origin and spread of typhoid fever in U. S. military camps during the Spanish War of 1898	Reed, Walter, 1851-1902. United States. Adjutant-General's Office.	Govt. Print. Off.,	1900		ia	IUIUC	https://catalog.hathitrust.org/Record/10600632	Full View
Boating accident investigations 1973, fire and explosion	Underwriters' Laboratories. Loeser, Robert. United States. Coast Guard.		1974		google	UCBK	https://catalog.hathitrust.org/Record/10604426	Limited View
Comparative coal transportation costs	Rieber, Michael. Soo, S. L. (Shao-lee), 1922- United States. Federal Energy Administration. United States. Bureau of Mines.	Center for Advanced Computation, University of Illinois at Urbana-Champaign,	1977		google	NWU	https://catalog.hathitrust.org/Record/10608974	Limited View
Ohio procedure manuals	United States. Bureau of Public Roads. Ohio. Dept. of Highways. Vogt, Ivers & Associates.	Vogt, Ivers and Associates,	1965		google	NWU	https://catalog.hathitrust.org/Record/10631149	Limited View
Pavement marking materials	Andrady, A. L. (Anthony L.) National Research Council (U.S.). Transportation Research Board. National Cooperative Highway Research Program.	National Academy Press,	1997		google	NWU	https://catalog.hathitrust.org/Record/10642689	Limited View
Instrumentation for measuring scour at bridge piers and abutments	Lagasse, Peter F. (Peter Frederick), 1937- National Cooperative Highway Research Program. National Research Council (U.S.). Transportation Research Board. American Association of State Highway and Transportation Officials.	National Academy Press,	1997		google	NWU	https://catalog.hathitrust.org/Record/10642693	Limited View
Sonar scour monitor	Schall, James D. (James Douglas) National Cooperative Highway Research Program. National Research Council (U.S.). Transportation Research Board. American Association of State Highway and Transportation Officials.	Transportation Research Board, National Academy Press,	1997		google	NWU	https://catalog.hathitrust.org/Record/10642694	Limited View
Magnetic sliding collar scour monitor	Schall, James D. (James Douglas) National Cooperative Highway Research Program. United States. Federal Highway Administration. National Research Council (U.S.). Transportation Research Board. American Association of State Highway and Transportation Officials.	Transportation Research Board, National Academy Press,	1997		google	NWU	https://catalog.hathitrust.org/Record/10642695	Limited View
Guidelines for developing and maintaining successful partnerships for multimodal transportation projects	Hauser, Edd. National Research Council (U.S.). Transportation Research Board. American Association of State Highway and Transportation Officials. National Cooperative Highway Research Program.	National Academy Press,	1999		google	NWU	https://catalog.hathitrust.org/Record/10642728	Limited View
Guidelines for longitudinal pavement profile measurement	National Research Council (U.S.). Transportation Research Board. American Association of State Highway and Transportation Officials. National Cooperative Highway Research Program.	National Academy Press,	1999		google	NWU	https://catalog.hathitrust.org/Record/10642729	Limited View
Guidance for communicating the economic impacts of transportation investments	Hagler Bailly Services, Inc. National Research Council (U.S.). Transportation Research Board. American Association of State Highway and Transportation Officials. National Cooperative Highway Research Program. Morpace International.	National Academy Press,	1999		google	NWU	https://catalog.hathitrust.org/Record/10642731	Limited View
Lane use controls at intersections	Berry, Donald S., 1911- Gersten, Marvin C. Wattleworth, Joseph A. Schwar, Johannes F. (Johannes Friedrich), 1925- United States. Bureau of Public Roads. Illinois. Division of Highways. Northwestern University (Evanston, Ill.). Dept. of Civil Engineering.	The Department,	1961		google	NWU	https://catalog.hathitrust.org/Record/10653490	Limited View
Digest of United States Supreme Court reports	Lawyers Cooperative Publishing. Lawyers Co-operative Publishing Company. LEXIS-NEXIS (Firm) United States. Supreme Court.	LEXIS-NEXIS,	1948		google	NWU	https://catalog.hathitrust.org/Record/10655157	Limited View
Child-initiated care	Lewis, Charles E., 1928- Public Health Foundation of Los Angeles. National Center for Health Services Research.	National Center for Health Services Research,	1974		google	UCLA	https://catalog.hathitrust.org/Record/10661304	Limited View
Opportunities for wood industry in northwestern Wisconsin	Wisconsin. Conservation Dept. Wisconsin. Dept. of Resource Development. United States. Forest Service	The Depts. : The Service,	1960		google	UMN	https://catalog.hathitrust.org/Record/10830848	Limited View
Connecticut comprehensive statewide outdoor recreation plan	Connecticut. Dept. of Agriculture and Natural Resources. United States. Bureau of Outdoor Recreation. Connecticut. Dept. of Agriculture and Natural Resources. Open Space Division.	Dept. of Agricultural and Natural Resources,	1966		google	UMN	https://catalog.hathitrust.org/Record/10831329	Limited View
Logging and water quality in Connecticut	United States. Environmental Protection Agency. Connecticut. Dept. of Environmental Protection. Connecticut 208 Forestry Advisory Committee.	Connecticut Forest and Park Association [printer],	1982		google	UMN	https://catalog.hathitrust.org/Record/10834368	Limited View
Land use classification and mapping by machine-assisted analysis of Landsat multispectral scanner data	Swain, Philip H. Wray, James R. Geological Survey (U.S.) Purdue University. Laboratory for Applications of Remote Sensing.	Laboratory for Applications of Remote Sensing, Purdue University,	1976		google	UMN	https://catalog.hathitrust.org/Record/10835453	Limited View
