title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Maternal nutrition knowledge and children's diet quality and nutrient intakes	Blaylock, James, 1937- Lin, Biing-Hwan. Variyam, Jayachandran N.	United States Department of Agriculture, ERS,	1999	A 93.60:	google	UIUC	https://catalog.hathitrust.org/Record/102274393	Limited View
What we are doing in Germany-and why	United States. Department of State.	U.S. Govt. Print. Off.,	1946		google	OSU	https://catalog.hathitrust.org/Record/102476138	Full View
Materials relating to Latin America in records of emergency war agencies, 1917-19, in the National Archives	National Archives (U.S.)	The Archives,	1942		google	OSU	https://catalog.hathitrust.org/Record/102476154	Full View
Materials in the National Archives relating to small business	National Archives (U.S.)	The Archives,	1943		google	OSU	https://catalog.hathitrust.org/Record/102476155	Full View
Materials in the National Archives relating to the basic iron, steel, and tin industries	National Archives (U.S.)	The Archives,	1943		google	OSU	https://catalog.hathitrust.org/Record/102476156	Limited View
Materials in the National Archives relating to the demobilization of the armed forces and to the relief, rehabilitation, and employment of veterans following World War I.	National Archives (U.S.)	The Archives,	1944		google	OSU	https://catalog.hathitrust.org/Record/102476157	Limited View
Materials in the National Archives relating to the work of the Civilian Conservation Corps	National Archives (U.S.)	The Archives,	1944		google	OSU	https://catalog.hathitrust.org/Record/102476158	Full View
Materials in the National Archives containing statistical data on economic subjects, 1910-44.	National Archives (U.S.)	The Archives,	1945		google	OSU	https://catalog.hathitrust.org/Record/102476159	Full View
The entocytherid ostracod fauna of southeastern Georgia	Andolshek, Margaret D. Hobbs, Horton Holcombe, 1914-	Smithsonian Institution Press,	1986	SI 1.27:424	google	OSU	https://catalog.hathitrust.org/Record/5588015	Limited View
The Life history and ecology of the entocytherid ostracod Uncinocythere occidentalis (Kozloff and Whitman) in Idaho	Hart, C. W.	Smithsonian Institution Press,	1985	SI 1.27:419	google	OSU	https://catalog.hathitrust.org/Record/5588021	Limited View
A guide to obtaining information from the USGS, 1981	Geological Survey (U.S.) North, Gary W. Hodgson, Helen E. Clarke, Paul F.	U.S. Dept. of the Interior, Geological Survey ; Branch of Distribution, U.S. Geological Survey,	1981		google	OSU	https://catalog.hathitrust.org/Record/102476335	Full View
Catalog of type specimens of recent Crocodilia and Testudines in the National Museum of Natural History, Smithsonian Institution	Reynolds, Robert P. Ernst, Carl H. Gotte, Steve W. National Museum of Natural History (U.S.)	Smithsonian Institution Scholarly Press,	2007		google	OSU	https://catalog.hathitrust.org/Record/5836692	Limited View
Wisconsin timber industry	Hackett, Ronald L. Whipple, James W. (James William), 1938- Piva, Ronald J. North Central Forest Experiment Station (Saint Paul, Minn.)	U.S. Dept. of Agriculture, Forest Service, North Central Forest Experiment Station,	2002		google	OSU	https://catalog.hathitrust.org/Record/100672710	Full View
Bringing the northern forest to your classroom	Twerry, Mart J. Evans, Celia A. Hildreth, Sandra J. United States. Forest Service. Adirondack Curriculum Project Workshop (2005 : Raquette Lake, NY)	U.S. Dept. of Agriculture, Forest Service,	2008		google	OSU	https://catalog.hathitrust.org/Record/102476355	Limited View
Spark ignition of flowing gases	Swett, Clyde C. United States. National Advisory Committee for Aeronautics.	National Advisory Committee for Aeronautics,	1955		google	OSU	https://catalog.hathitrust.org/Record/102476372	Full View
Landsat-4 science characterization early results	Landsat-4 Science Charactertization Early Results Symposium (1983 : Greenbelt, Md.) Barker, John L. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration, Scientific and Technical Information Branch,	1985	NAS 1.55:2355-Vol-4	google	OSU	https://catalog.hathitrust.org/Record/102476389	Full View
Catalog of type specimens of recent Mammals	National Museum of Natural History (U.S.) Ludwig, Craig A. Fisher, Robert D.	Smithsonian Institution Scholarly Press,	2012		google	OSU	https://catalog.hathitrust.org/Record/12242477	Limited View
A guide to child-labor provisions of the Fair Labor Standards Act (The Federal Wage and Hour Law)	United States. Department of Labor. Wage and Hour and Public Contracts Division.		1950		google	OSU	https://catalog.hathitrust.org/Record/102445878	Limited View
Planting and fertilizing corn	Brodell, Albert P. (Albert Perry), 1895- Shell, John C.	U.S. Dept. of Agriculture, Bureau of Agricultural Economics,	1951	A 36.118:84	google	OSU	https://catalog.hathitrust.org/Record/102475482	Limited View
The tattoo method of marking hogs and its use	Murray, Frank Erskine, 1868-	Govt. Print. Off.,	1929		google	OSU	https://catalog.hathitrust.org/Record/102475450	Full View
Vegetation, nesting bird, and small mammal characteristics--Wet Creek, Idaho	Clary, Warren P. Medin, Dean E. Intermountain Research Station (Ogden, Utah)	U.S. Dept. of Agriculture, Forest Service, Intermountain Research Station,	1993		google	OSU	https://catalog.hathitrust.org/Record/102475575	Full View
Support from absent fathers of children receiving ADC, 1955	Kaplan, Saul.	U.S. Dept. of Health, Education, and Welfare, Social Security Administration, Bureau of Public Assistance, Division of Program Statistics and Analysis,	1960		google	OSU	https://catalog.hathitrust.org/Record/102475456	Full View
U.S. Geological Survey activities	Geological Survey (U.S.)	U.S. Geological Survey,	1982		google	OSU	https://catalog.hathitrust.org/Record/102476334	Full View
The temperature of Mexico	Hernández, Jesús, meteorologist. Reed, Wesley Wharton, 1877-	Govt. Print. Off.,	1923		google	OSU	https://catalog.hathitrust.org/Record/102475453	Full View
Confectionery production and distriution, 1937	Nemir, Alber S. United States. Bureau of Foreign and Domestic Commerce.	G.P.O.,	1938		google	OSU	https://catalog.hathitrust.org/Record/102475887	Limited View
Ozone correlative measurements workshop	Hilsenrath, Ernest.	National Aeronautics and Space Administration,	1985		google	OSU	https://catalog.hathitrust.org/Record/102475366	Full View
Mineral resources of the Morey and Fandango Wilderness study areas, Nye County, Nevada	John, David A. Geological Survey (U.S.)	Dept. of the Interior, U.S. Geological Survey ; For sale by the Books and Open-File Reports Section, U.S. Geological Survey,	1987	I 19.3:1731-A	google	OSU	https://catalog.hathitrust.org/Record/101712780	Full View
Determination of some geometric relationships pertaining to collision flight paths	Howell, Wayne D. Edwards, Thomas M. United States. Civil Aeronautics Administration.	Civil Aeronautics Administration, Technical Development and Evaluation Center,	1955		google	OSU	https://catalog.hathitrust.org/Record/102476407	Limited View
Fire-extinguishment studies of the Convair-340 power plant	Asadourian, L. A. United States. Civil Aeronautics Administration.	Civil Aeronautics Administration, Technical Development and Evaluation Center,	1955		google	OSU	https://catalog.hathitrust.org/Record/102476408	Limited View
Initial tests of the ANDB L-band secondary radar system in typical terminal-area traffic operations	Crippen, David S. Yost, Marvin H. Vickers, Tirey K. United States. Civil Aeronautics Administration.	Civil Aeronautics Administration, Technical Development and Evaluation Center,	1956		google	OSU	https://catalog.hathitrust.org/Record/102476409	Limited View
Evaluation of the Dumont SRD-1 bright radar display and initial study of other display techniques	Miller, William E. Yost, Marvin H. Crippen, David S. United States. Civil Aeronautics Administration.	Civil Aeronautics Administration, Technical Development and Evaluation Center,	1958		google	OSU	https://catalog.hathitrust.org/Record/102476411	Limited View
Standardization of VOR receiver-recorder system response	Hurley, Henry C. Beck, John A. Wonnell, Thomas S. United States. Civil Aeronautics Administration.	Civil Aeronautics Administration, Technical Development and Evaluation Center,	1958		google	OSU	https://catalog.hathitrust.org/Record/102476410	Limited View
Evaluation of the resetting continuous fire-detection system for the B-36 aircraft nacelle	Tarbell, Lyle E. United States. Civil Aeronautics Administration.	Civil Aeronautics Administration, Technical Development and Evaluation Center,	1956		google	OSU	https://catalog.hathitrust.org/Record/102476412	Limited View
Toxicity and potential dangers of aerosols and residues from such aerosols containing three percent DDT	Neal, Paul A. (Paul Ardeen), 1901-1952. Sharpless, Norman E. Dunn, Robert Cecil, 1910- Von Oettingen, W. F. (Wolfgang Felix), 1888-	U.S. Government Print. Off.,	1945		google	OSU	https://catalog.hathitrust.org/Record/102475549	Full View
International sanitary convention for aerial navigation	Office international d'hygiène publique.	U.S. Govt. print. off.,	1936		google	OSU	https://catalog.hathitrust.org/Record/102475556	Full View
