title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Effects of the drought on California electricity supply and demand	Benenson, Peter, 1921-2005. United States. Energy Research and Development Administration. Lawrence Berkeley Laboratory. Energy and Environment Division.	Energy and Environment Division, Lawrence Berkeley Laboratory, University of California,	1977		google	UCR	https://catalog.hathitrust.org/Record/102492086	Limited View
Water requirements for future energy production in California	Sathaye, Jayant A. Ritschard, Ronald L. joint author. United States. Department of Energy. Lawrence Berkeley Laboratory. Energy and Environment Division.	Energy & Environment Division, Lawrence Berkeley Laboratory, University of California,	1977	E 1.28:LBL-6872	google	UCR	https://catalog.hathitrust.org/Record/102492112	Limited View
Land acquisition plan for the Lake Tahoe Basin (P.L. 96-586)	United States. Forest Service. Lake Tahoe Basin Management Unit.	USDA Forest Service, Lake Tahoe Basin Management Unit,	1982		google	UCR	https://catalog.hathitrust.org/Record/102492118	Full View
Baseline physical and biological analysis of potential ocean disposal sites	Parr, Terence. Kinnetic Laboratories, Inc. United States. Army. Corps of Engineers. San Francisco District.	Kinnetic Laboratories, Inc.,	1987		google	UCR	https://catalog.hathitrust.org/Record/102492121	Full View
North Shore Project	United States. Forest Service. Lake Tahoe Basin Management Unit. Tahoe Regional Planning Agency. United States. Forest Service. Pacific Southwest Region.	U.S. Dept. of Agriculture, Forest Service, Pacific Southwest Region : Tahoe Regional Planning Agency,	1996		google	UCR	https://catalog.hathitrust.org/Record/102492123	Full View
Fact sheet	United States. Bureau of Reclamation. Mid-Pacific Regional Office.	U.S. Dept. of the Interior, Bureau of Reclamation, Mid-Pacific Region,	1973		google	UCR	https://catalog.hathitrust.org/Record/102492125	Full View
Land acquisition plan for the Lake Tahoe basin (P.L. 96-586)	United States. Forest Service. Lake Tahoe Basin Management Unit.	USDA Forest Service, Lake Tahoe Basin Management Unit,	1982	A 13.92/2:L 14 t	google	UCR	https://catalog.hathitrust.org/Record/102492153	Full View
California, basic data for thermal springs and wells as recorded in GEOTHERM	Bliss, James D. Geological Survey (U.S.)	U.S. Geological Survey,	1983		google	UCR	https://catalog.hathitrust.org/Record/102492157	Full View
An economic evaluation of the salmon and steelhead fisheries attributable to Klamath National Forest	Kesner, William D. United States. Forest Service.	USDA, Forest Service, Klamath National Forest,	1977		google	UCR	https://catalog.hathitrust.org/Record/102492204	Limited View
Baseline physical and biological analysis of potential ocean disposal sites offshore San Francisco	Parr, Terence. Kinnetic Laboratories, Inc. United States. Army. Corps of Engineers. San Francisco District.	Kinnetic Laboratories, Inc.,	1988		google	UCR	https://catalog.hathitrust.org/Record/102492237	Full View
Sediment-source data for four basins tributary to Lake Tahoe, California and Nevada, August 1983-June 1988	Hill, Barry R. Nolan, K. Michael (Kenneth Michael), 1949- Hill, John R. Tahoe Regional Planning Agency. Geological Survey (U.S.)	U.S. Geological Survey ; Books and Open-file Reports Section [distributor],	1990		google	UCR	https://catalog.hathitrust.org/Record/102492252	Full View
Modeling nutrient and dissolved-oxygen transport in the Truckee River and Truckee Canal downstream from Reno, Nevada	Nowlin, Jon O. Sparks (Nev.) Reno (Nev.)	U.S. Geological Survey,	1987		google	UCR	https://catalog.hathitrust.org/Record/102492259	Full View
Flood plain information	United States. Army. Corps of Engineers. Sacramento District.	The District,	1974		google	UCR	https://catalog.hathitrust.org/Record/102492265	Full View
Sources and needs of M & I water supply in the Truckee River Basin	United States. Department of the Interior. Water and Power Resources Service. Ott Water Engineers.	Ott Water Engineers,	2001		google	UCR	https://catalog.hathitrust.org/Record/102492281	Limited View
Blackwood Creek water quality monitoring report, water year 1980-1993	Lowry, Michael M. United States. Forest Service. United States. Forest Service. Lake Tahoe Basin Management Unit.	USDA Lake Tahoe Basin Management Unit, 1994.	1994		google	UCR	https://catalog.hathitrust.org/Record/102492302	Full View
Site 1M baseline field work	Stevenson, Marty L. Kinnetic Laboratories, Inc. United States. Army. Corps of Engineers. San Francisco District.	Kinnetic Laboratories, Inc.,	1988		google	UCR	https://catalog.hathitrust.org/Record/102492319	Full View
Evaluation of the AET approach for assessing contamination of marine sediments in California	Becker, D. S. Read, L. B. Barrick, Robert C. United States. Bureau of Reclamation. California. State Water Resources Control Board.	State of California, Enviromental Affairs Agency, State Water Resources Control Board,	1990		google	UCR	https://catalog.hathitrust.org/Record/102492322	Full View
Final environmental impact statement for transfer of the 64-acre tract, Tahoe City, California, Newlands Project, Department of the Interior	United States. Forest Service. United States. Bureau of Reclamation.	The Bureau,	1983		google	UCR	https://catalog.hathitrust.org/Record/102492361	Full View
Environmental assessment for interim operating criteria and procedures for the Newlands Project water year 1986	United States. Bureau of Reclamation. Mid-Pacific Regional Office.	The Bureau,	1986		google	UCR	https://catalog.hathitrust.org/Record/102492403	Full View
Geologic atlas of the United States	Hoover, Herbert, 1874-1964.	U.S. G.P.O.,	1979	X 96-1:S.doc.24	google	UCR	https://catalog.hathitrust.org/Record/102492476	Full View
Fats in food and diet	United States. Agricultural Research Service. Leverton, Ruth M.	U.S. Dept. of Agriculture, [Agricultural Research Service] : for sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1976	A 1.75:361/3	google	UCR	https://catalog.hathitrust.org/Record/102492495	Full View
A compendium of the properties of materials at low temperature	United States. National Bureau of Standards. Cryogenic Engineering Laboratory, Boulder, Colo. Stewart, Richard B. (Richard Byron). Johnson, Victor J. United States. Air Force. Systems Command. Aeronautical Systems Division.	Wright Air Development Division, Air Research and Development Command, United States Air Force,	1960		google	UIUC	https://catalog.hathitrust.org/Record/102501238	Full View
Charting the course	United States. Dept. of Energy. Office of Environmental Management	The Department,	1996		google	UIUC	https://catalog.hathitrust.org/Record/102501286	Full View
A major street and highway plan for the Champaign-Urbana area	Guyton, Joseph W. United States. Bureau of Public Roads. Illinois. Division of Highways. Harland Bartholomew & Associates.	Harland Bartholomew and Associates,	1960		google	UIUC	https://catalog.hathitrust.org/Record/102501310	Limited View
"School culture," student ethnicity, and motivation	Fyans, Leslie J. Maehr, Martin L. National Center for School Leadership (U.S.) University of Illinois at Urbana-Champaign. College of Education.	The National Center for School Leadership, University of Illinois at Urbana-Champaign,	1991		google	UIUC	https://catalog.hathitrust.org/Record/102501330	Limited View
Compaction characteristics of earth-rock mixtures	Donaghe, Robert T. Townsend, Frank C.	Waterways Experiment Station,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102501335	Full View
The Ralph M. Parsons Company conceptual design of a 50 MGD desalination plant	Ralph M. Parsons Company. United States. Office of Saline Water.	U.S. Dept. of the Interior,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102501338	Limited View
The value of desalted water for irrigation	United States. Bureau of Reclamation. United States. Office of Saline Water.	Office of Chief Engineer],	1969		google	UIUC	https://catalog.hathitrust.org/Record/102501340	Limited View
Oil recovery system using sorbent material	Gumtz, Garth D Meloy, Thomas P        , United States. Environmental Protection Agency. Office of Research and Development.	For sale by the Supt. of Docs.,U.S.Govt.Print.Off.]	1973		google	UIUC	https://catalog.hathitrust.org/Record/102501342	Limited View
Federal standardization	United States. General Services Administration.	U.S. Govt. Print. Off.,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102501360	Limited View
Evaluation of sites for an Illinois coal gasification industry	Illinois. Institute for Environmental Quality.	Illinois Institute for Environmental Quality,	1972		google	UIUC	https://catalog.hathitrust.org/Record/102501363	Full View
EPA program status report, synthetic fuels program	Truett, Bruce. United States. Environmental Protection Agency. Office of Research and Development.	Office of Energy, Minerals and Industry, Office of Research and Development, U.S. Environmental Protection Agency; available ... through National Technical Information Service,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102501364	Limited View
Economic and technical feasibility study of compressed air storage	General Electric Company. Research and Development Center. United States. Energy Research and Development Administration. Office of Conservation.	Office of Conservation, U.S. Energy Research and Development Administration,	1976		google	UIUC	https://catalog.hathitrust.org/Record/102501366	Full View
Hispanics in America's defense		Office of the Deputy Assistant Secretary of Defense for Equal Opportunity, Directorate of Civilian Equal Opportunity Progams,	1980		google	UIUC	https://catalog.hathitrust.org/Record/102501414	Full View
National Archives microfilm publications in the National Archives, Central Plains Region	United States. National Archives and Records Administration. Central Plains Region Matchette, Teresa F.	National Archives and Records Administration,	1990		google	UIUC	https://catalog.hathitrust.org/Record/102501442	Full View
Proceedings	Joint Conference on Alcohol Abuse and Alcoholism (1972 : University of Maryland) United States. National Highway Traffic Safety Administration. United States. Law Enforcement Assistance Administration. National Institute on Alcohol Abuse and Alcoholism (U.S.)	National Institute on Alcohol Abuse and Alcoholism; [for sale by the Supt. of Docs., U.S. Govt. Print. Off., Washington,	1972		google	UIUC	https://catalog.hathitrust.org/Record/102501473	Limited View
Structure and tectonics of the southern Gebel Duwi area, eastern desert of Egypt	Valentine, Michael J., 1953-	Dept. of Geology and Geography, University of Massachusetts,	1985		google	UIUC	https://catalog.hathitrust.org/Record/102501509	Full View
Technical assistance report on the Nepal Housing Development Finance Company	Coleman, Daniel S. Nepal Regional Office of Housing and Urban Development. USAID/Nepal.	Office of Housing and Urban Programs, U.S. Agency for International Development,	1991		google	UIUC	https://catalog.hathitrust.org/Record/102501537	Full View
Public housing authority experience with private management	United States. Dept. of Housing and Urban Development. Office of Policy Development and Research. Granville Corporation.	U.S. Dept. of Housing and Urban Development, Office of Policy Development and Research,	1983	HH 1.2:P 96/11, HH 1.2:P 96/11/sourcebook	google	UIUC	https://catalog.hathitrust.org/Record/102501539	Full View
Public housing homeownership demonstration assessment	Rohe, William M. Stegman, Michael A. United States. Dept. of Housing and Urban Development. Office of Policy Development and Research.	U.S. Dept. of Housing and Urban Development, Office of Policy Development and Research,	1990		google	UIUC	https://catalog.hathitrust.org/Record/102501540	Full View
Guidelines for the development of housing for persons with developmental disabilities through the Section 202 direct loan program	Betty Shaw & Associates. Urban Systems Research & Engineering. United States. Dept. of Housing and Urban Development. Office of Housing.	U.S. Department of Housing and Urban Development,	1986		google	UIUC	https://catalog.hathitrust.org/Record/102501541	Full View
