Compilation of narcotics laws, treaties, and executive documents	United States. Library of Congress. Congressional Research Service. United States. Congress. House. Committee on Foreign Affairs.	U.S. G.P.O. : For sale by the Supt. of Docs., Congressional Sales Office,	1986	Y 4.F 76/1:N 16/11	google	PST	https://catalog.hathitrust.org/Record/7056224	Limited View
Grapes for different regions	Magoon, C. A. (Charles Alden), 1883- Snyder, Elmer, 1892-	U.S. Dept. of Agriculture,	1943		google	UIUC	https://catalog.hathitrust.org/Record/102160558	Full View
Woodlands in the farm plan	Preston, John F. (John Frederick), 1883-	U.S. Dept. of Agriculture,	1943		google	UIUC	https://catalog.hathitrust.org/Record/102160447	Full View
Disease-resistant and hardy oats for the South	Stanton, T. R. (Thomas Ray), 1885- Coffman, Franklin A. (Franlin Arthur), 1892-	U.S. Dept. of Agriculture,	1943		google	UIUC	https://catalog.hathitrust.org/Record/102160448	Full View
Grow disease-resistant oats	Stanton, T. R. (Thomas Ray), 1885- Coffman, Franklin A. (Franklin Arthur), 1892-	U.S. Dept. of Agriculture,	1943		google	UIUC	https://catalog.hathitrust.org/Record/102160559	Full View
Judging condition and utilization of short-grass ranges on the central Great Plains	Costello, David Francis, 1904- Turner, George T. (George Thomas), 1914-	U.S. Dept. of Agriculture,	1944		google	UIUC	https://catalog.hathitrust.org/Record/102160560	Full View
Soybean diseases and their control	Johnson, Howard W. (Howard Wilfred), 1901- Koehler, Benjamin, 1890-	U.S. Dept. of Agriculture,	1943		google	UIUC	https://catalog.hathitrust.org/Record/102160672	Full View
Good pasture	Semple, Arthur T. (Arthur Truman), 1895- Hein, M. A. (Mason August), 1894-	U.S. Dept. of Agriculture,	1943		google	UIUC	https://catalog.hathitrust.org/Record/102160673	Full View
Kill barberry bushes that spread stem rust to grains	United States. Division of Plant Disease Control.	U.S. Dept. of Agriculture,	1950		google	UIUC	https://catalog.hathitrust.org/Record/102160450	Full View
Commercial growing and harvesting of sweetpotatoes	Boswell, Victor R. (Victor Rickman), 1900-	U.S. Dept. of Agriculture,	1950		google	UIUC	https://catalog.hathitrust.org/Record/102160562	Full View
Reducing damage to trees from construction work	Fowles, Marvin E. (Marvin Edward), 1904- Gravatt, G. F. (George Flippo), 1891- Thompson, A. Robert.	U.S. Dept. of Agriculture,	1945		google	UIUC	https://catalog.hathitrust.org/Record/102160674	Full View
Farm buildings from home-grown timber in the South	Williams, W. K. (William Kinsey), 1897-	U.S. Dept. of Agriculture,	1945		google	UIUC	https://catalog.hathitrust.org/Record/102160675	Full View
Common diseases of important shade trees	Marshall, Rush P. (Rush Porter), 1891- Waterman, Alma M. (Alma May), 1893-	U.S. Dept. of Agriculture,	1948		google	UIUC	https://catalog.hathitrust.org/Record/102161809	Full View
Potato growing in the western states	Edmundson, W. C. (Wilbur Clifford), 1888- Schaal, L. A. (Lawrence Arthur), 1900- Landis, B. J. (Birely J.), 1904-	U.S. Dept. of Agriculture,	1951		google	UIUC	https://catalog.hathitrust.org/Record/102160344	Full View
The European corn borer and its control	United States. Entomology Research Branch.	U.S. Dept. of Agriculture,	1955		google	UIUC	https://catalog.hathitrust.org/Record/102160346	Full View
Producing and harvesting grass seed in the Great Plains	Cooper, Harold W., 1914- Atkins, Maurice Donald, 1912- Smith, James E., Jr.	U.S. Dept. of Agriculture,	1957		google	UIUC	https://catalog.hathitrust.org/Record/102160454	Full View
Electric brooding saves pigs, saves lambs, saves feed	Teare, D. W. (Daniel Wilson), 1901-	U.S. Dept. of Agriculture,	1952		google	UIUC	https://catalog.hathitrust.org/Record/102160563	Full View
Peach growing east of the Rocky Mountains	Havis, Leon (Andrew Leon), 1908-	U.S. Dept. of Agriculture,	1951		google	UIUC	https://catalog.hathitrust.org/Record/102160676	Full View
Control of potato insects	Dudley, J. E. (John Edward), 1886-	U.S. Dept. of Agriculture,	1952		google	UIUC	https://catalog.hathitrust.org/Record/102160677	Full View
Conservation methods for the Upper Mississippi Valley (Fayette soil area)	Hays, O. E. (Orville Elton), 1909- Taylor, Robert E. 1923-	U.S. Dept. of Agriculture,	1958		google	UIUC	https://catalog.hathitrust.org/Record/102160348	Full View
Culture of oats in the western states	Coffman, Franklin A. (Franklin Arthur), 1892- Stevens, Harland, 1907- Stanton, T. R. (Thomas Ray), 1885-	U.S. Dept. of Agriculture,	1959		google	UIUC	https://catalog.hathitrust.org/Record/102160349	Full View
Dodder and its control	Lee, W. O. (William O.), 1911- Timmons, F. Leonard.	U.S. Dept. of Agriculture,	1958		google	UIUC	https://catalog.hathitrust.org/Record/102160455	Full View
Irrigating corn in humid regions	Jamison, V. C., 1907- Beale, O. W. (Oliver W.), 1907-	U.S. Dept. of Agriculture,	1959		google	UIUC	https://catalog.hathitrust.org/Record/102160456	Full View
Lupines	Henson, P. R. (Paul Random), 1904- Stephens, J. L. (James Louis), 1903-	U.S. Dept. of Agriculture,	1958		google	UIUC	https://catalog.hathitrust.org/Record/102160565	Full View
Soil-conserving tillage systems for corn	United States. Agricultural Research Service. Soil and Water Conservation Research Division.	U.S. Dept. of Agriculture,	1958		google	UIUC	https://catalog.hathitrust.org/Record/102160566	Full View
Managing farm fields, wetlands, and waters for wild ducks in the South	Davison, Verne E. (Verne Elbert), 1904- Neely, William W., 1915-	U.S. Dept. of Agriculture,	1959		google	UIUC	https://catalog.hathitrust.org/Record/102160567	Full View
Culture and varieties of spring-sown red oats	Coffman, Franklin A. (Franklin Arthur), 1892-	U.S. Dept. of Agriculture,	1958		google	UIUC	https://catalog.hathitrust.org/Record/102160680	Full View
Sesame production	United States. Agricultural Research Service. Crops Research Division.	U. S. Govt. Print. Off.,	1958		google	UIUC	https://catalog.hathitrust.org/Record/102160681	Full View
Winter annual legumes for the South	Henson, P. R. (Paul Random), 1904- Hollowell, E. A. (Eugene Amos), 1900-	U.S. Dept. of Agriculture,	1960		google	UIUC	https://catalog.hathitrust.org/Record/102160350	Full View
Soil and water management in irrigated sugar beet fields	Haddock, Jay L., 1903-	U.S. Dept. of Agriculture,	1960		google	UIUC	https://catalog.hathitrust.org/Record/102160457	Full View
Your farm lease checklist	Harmon, Marie B. Harris, Marshall, 1903-1976.	U.S. Dept. of Agriculture,	1961	A 1.9:2163	google	UIUC	https://catalog.hathitrust.org/Record/102160569	Full View
Rice culture	Knapp, Seaman Ashahel, 1833-1911.	U.S. Dept. of Agriculture,	1910		google	UIUC	https://catalog.hathitrust.org/Record/102160354	Full View
Raising geese	United States. Animal Science Research Division.	U.S. Dept. of Agriculture,	1972		google	UIUC	https://catalog.hathitrust.org/Record/102160572	Full View
Fences for the farm and rural home	Timmins, Merrill S.	U.S. Dept. of Agriculture ; for sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102160686	Full View
The eradication of quack-grass	Cates, J. S. (Junius Sidney), 1877-	U.S. Dept. of Agriculture,	1911		google	UIUC	https://catalog.hathitrust.org/Record/102160462	Full View
The dying of pines in the southern states	Hopkins, A. D. (Andrew Delmar), 1857-1948.	U.S. Dept. of Agriculture,	1911		google	UIUC	https://catalog.hathitrust.org/Record/102160688	Full View
School lessons on corn	Lane, C. H. (Charles Homer), 1877-1944.	U.S. Dept. of Agriculture,	1914		google	UIUC	https://catalog.hathitrust.org/Record/102160356	Full View
The agricultural outlook	United States. Bureau of Crop Estimates.	U.S. Dept. of Agriculture,	1914		google	UIUC	https://catalog.hathitrust.org/Record/102160463	Full View
How to use farm credit	Carver, Thomas Nixon, 1865-1961.	U.S. Dept. of Agriculture,	1914		google	UIUC	https://catalog.hathitrust.org/Record/102161908	Full View
Some common birds useful to the farmer	Beal, F. E. L. (Foster Ellenborough Lascelles), 1840-1916.	U.S. Dept. of Agriculture,	1926		google	UIUC	https://catalog.hathitrust.org/Record/102160464	Full View
What the farm contributes directly to the farmer's living	Funk, W. C. (Warren Clemmer), 1885-	U.S. Dept. of Agriculture,	1914		google	UIUC	https://catalog.hathitrust.org/Record/102160575	Full View
Eradication of the cattle tick necessary for profitable dairying	McClain, J. H. (John Hugh), 1883-	U.S. Dept. of Agriculture,	1914		google	UIUC	https://catalog.hathitrust.org/Record/102160576	Full View
The agricultural outlook	United States. Bureau of Crop Estimates.	U.S. Dept. of Agriculture,	1914		google	UIUC	https://catalog.hathitrust.org/Record/102160357	Full View
The agricultural outlook	United States. Bureau of Crop Estimates.	U.S. Dept. of Agriculture,	1914		google	UIUC	https://catalog.hathitrust.org/Record/102160358	Full View
Tomato growing in the South	Thompson, H. C. (Homer Columbus), 1885-	U.S. Dept. of Agriculture,	1915		google	UIUC	https://catalog.hathitrust.org/Record/102160466	Full View
Crimson clover	Westgate, J. M. (John Minton), 1878-1937.	U.S. Dept. of Agriculture,	1915		google	UIUC	https://catalog.hathitrust.org/Record/102160467	Full View
Blackberry culture	Darrow, George M. (George McMillen), 1889-	U.S. Dept. of Agriculture,	1915		google	UIUC	https://catalog.hathitrust.org/Record/102160577	Full View
The Hessian fly	Webster, F. M. (Francis Marion), 1849-1916.	U.S. Dept. of Agriculture,	1915		google	UIUC	https://catalog.hathitrust.org/Record/102160690	Full View
Manufacture and use of unfermented grape juice	Husmann, George C. (George Charles Frederick), 1861-1939	U.S. Dept. of Agriculture,	1915		google	UIUC	https://catalog.hathitrust.org/Record/102160691	Full View
Corn growing under droughty conditions	Hartley, C. P. (Charles Pinckney), 1870- Zook, L. L.	U.S. Dept. of Agriculture,	1916	A 1.9:773	google	UIUC	https://catalog.hathitrust.org/Record/102160468	Full View
Growing grain on southern Idaho dry farms	Aicher, Louis Cornelius, 1887-	U.S. Dept. of Agriculture,	1916		google	UIUC	https://catalog.hathitrust.org/Record/102160578	Full View
Canaries	Wetmore, Alexander, 1886-1978.	U.S. Dept. of Agriculture,	1916	A 1.9:770	google	UIUC	https://catalog.hathitrust.org/Record/102160692	Full View
Laws relating to fur-bearing animals, 1916	Lantz, David E. (David Ernest), 1855-1918.	U.S. Dept. of Agriculture,	1916		google	UIUC	https://catalog.hathitrust.org/Record/102160359	Full View
How live stock is handled in the bluegrass region of Kentucky	Arnold, J. H. (Jacob Hiram), 1864-1921.	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160360	Full View
Seed-flax production	Clark, Charles H. (Charles Henry), 1887-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160469	Full View
Construction and use of farm weirs	Cone, Victor M. (Victor Mann)	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160470	Full View
Game laws for 1916	Palmer, T. S. (Theodore Sherman), 1868-1955. Bancroft, W. F. (William Frederick), 1868-1917. Earnshaw, Frank L. (Frank Leslie), 1887-	U.S. Dept. of Agriculture,	1916		google	UIUC	https://catalog.hathitrust.org/Record/102160579	Full View
Sea island cotton	Orton, W. A. (William Allen), 1877-1930.	U.S. Dept. of Agriculture,	1916		google	UIUC	https://catalog.hathitrust.org/Record/102160580	Full View
Bermuda grass	Tracy, S. M. (Samuel Mills), 1847-1920.	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160581	Full View
The use of a diary for farm accounts	Thomson, E. H. (Edward Herrmann), 1887-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160693	Full View
The windbreak as a farm asset	Bates, Carlos G. (Carlos Glazier), 1885-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160694	Full View
Minor articles of farm equipment	Humphrey, Harold Nelson. Yerkes, Arnold Phipps, 1885-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160361	Full View
Modern methods of protection against lightning	Covert, Roy N. (Roy Norton), 1879-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160362	Full View
Shallu, or "Egyptian wheat"	Rothgeb, Benton E. (Benton Early), 1875-	U.S. Dept. of Agriculture,	1921		google	UIUC	https://catalog.hathitrust.org/Record/102160471	Full View
Asparagus	Thompson, H. C. (Homer Columbus), 1885-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160582	Full View
Organization, financing, and administration of drainage districts	Yohe, H. S. (H. Stanford), 1885-	U.S. Dept. of Agriculture,	1917	A 1.9:815	google	UIUC	https://catalog.hathitrust.org/Record/102160695	Full View
Drying fruits and vegetables in the home		U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160697	Full View
Home canning of fruits and vegetables	Creswell, Mary E. (Mary Ethel), b. 1878. Powell, Ola, b. 1889. Katherine Golden Bitting Collection on Gastronomy (Library of Congress)	G.P.O.,	1917	A 1.9:853	google	UIUC	https://catalog.hathitrust.org/Record/102160363	Full View
Removal of stains from clothing and other textiles	Lang, Harold L. (Harold Locke) Whittelsey, Anna H. (Anna Horton), 1887-	U.S. Dept. of Agriculture,	1917	A 1.9:861	google	UIUC	https://catalog.hathitrust.org/Record/102160584	Full View
The muskrat as fur bearer with notes on its use as food	Lantz, David E. (David Ernest), 1855-1918.	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160585	Full View
Breeds of dairy cattle	Davis, H. P. (Herbert Perry), 1889-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160473	Full View
Laws relating to fur-bearing animals, 1917	Lantz, David E. (David Ernest)	U.S. Dept. of Agriculture,	1917	A 1.9:911/917	google	UIUC	https://catalog.hathitrust.org/Record/102160364	Full View
Killing hogs and curing pork	Ashbrook, F. G. (Frank Getz), 1892-1966 Anthony, G. A. (Georg Andress), 1873-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160474	Full View
Bean growing in eastern Washington and Oregon and northern Idaho	Fluharty, Lee Wiley, 1884-	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160586	Full View
Game laws for 1917	Lawyer, George A. (George Augustus), 1876- Earnshaw, Frank L. (Frank Leslie), 1887- Bancroft, W. F. (William Frederick), 1868-1927.	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160699	Full View
A successful community drying plant	Pugsley, C. W. (Charles William), 1878-1940.	U.S. Dept. of Agriculture,	1917		google	UIUC	https://catalog.hathitrust.org/Record/102160365	Full View
The application of dockage in the marketing of wheat		U.S. Dept. of Agriculture,	1917	A 1.9:919	google	UIUC	https://catalog.hathitrust.org/Record/102160475	Full View
The principles of the liming of soils	Shorey, Edmund C. (Edmund Cecil), 1865-1939.	U.S. Dept. of Agriculture,	1918	A 1.9:921	google	UIUC	https://catalog.hathitrust.org/Record/102160587	Full View
Parcel post business methods	Hawbaker, C. C. (Claude Clifford), 1886- Law, John W. (John Wilson), 1890-	U.S. Dept. of Agriculture,	1918	A 1.9:922	google	UIUC	https://catalog.hathitrust.org/Record/102160700	Full View
Care and repair of farm implements	McCormick, E. B. (Edmund Burke), 1870- Beebe, L. L. (Lawrence LaVerne), 1879-	U.S. Dept. of Agriculture,	1918		google	UIUC	https://catalog.hathitrust.org/Record/102160476	Full View
The rag-doll seed tester	Burt, George J. (George James), 1887- Trout, Clement E. (Clement Eddy), 1891- Biggar, H. Howard (Harvey Howard), 1886-	U.S. Dept. of Agriculture,	1918		google	UIUC	https://catalog.hathitrust.org/Record/102160588	Full View
Purple vetch	McKee, Roland, 1880-	U.S. Dept. of Agriculture,	1918		google	UIUC	https://catalog.hathitrust.org/Record/102160367	Full View
The spotted garden slug	White, W. H. (William Henry), 1892-1951.	U.S. Dept. of Agriculture,	1918		google	UIUC	https://catalog.hathitrust.org/Record/102160477	Full View
Velvet beans	Tracy, S. M. (Samuel Mills), 1847-1920. Coe, H. S. United States. Bureau of Plant Industry.	U.S. Dept. of Agriculture,	1918	A 1.9:962	google	UIUC	https://catalog.hathitrust.org/Record/102160589	Full View
Horse beans	McKee, Roland, 1880-	U.S. Dept. of Agriculture,	1918		google	UIUC	https://catalog.hathitrust.org/Record/102160590	Full View
A simple hog-breeding crate	Zeller, J. H.	U.S. Dept. of Agriculture,	1918		google	UIUC	https://catalog.hathitrust.org/Record/102160701	Full View
